,Unnamed: 0,name,disposition,period_p,period_p_error,epoch_p,epoch_p_err,duration,radius_p,a/R*,ecc,ecc_err,omega,omega_err,ecosw,ecc_source,mass_p,mass_p_err,predicted_K_p,mass_sigma_needed,current_mass_sigma,logg_p,teq_p,teff_*,mass_*,radius_*,met_*,RA,dec,vmag,hmag,Met*_KIC,KPF_30min_RVSig,Nobs_30m_KPF,logCtoO,mmw,FoM_trans,FoM_emiss,eclipse_depth,LastScheduledTransitDate,LastScheduledTransitSector,LastEM3TransitDate,LastEM3TransitSector,LastEM4TransitDate,LastEM4TransitSector
0,98,507.01,VPC+,0.8994677009199097,7.0715475e-07,2459963.623365641,0.00024696678,1.206666754378928,17.120007831083548,6.18,0.0036534669776497,,230.7560205684446,,0.0023112707210612,SH,436.57,,459.09945998598266,10.0,0.0,1.1642024636684123,962.829609850662,3385.0,0.5,0.51,0.0,121.6294,-15.7646,16.3,11.088,,3.536113197137126,0.01779754128453941,-0.26,2.35,2.453279401990305,0.0081292259975599,0.00013416807768,2460717.377299012,88,-1.0,-1,2461965.838467889,7
1,102,539.01,CPC-,0.3096061640484214,4.130925e-06,2459988.5183229335,0.0012401575,1.0298929261410443,1.5526965029588842,2.2,0.0029662430802386,,315.0613072702296,,0.0020996936964572,SH,5.79,,6.351005253744421,10.0,0.0,1.3716619068815386,2312.623510215184,4851.0,0.8,0.81,0.0,102.568448,-53.005629,11.727,9.352,,0.42300310126986884,1.3308325473476863,-0.26,3.87,0.1774814203187436,0.0049419960321917,3.6669280818506616e-05,2460933.4363356093,96,-1.0,-1,2462102.81881722,12
2,113,659.01,VPC,4.7192771,5.9e-06,2460030.2732137,0.0008429,1.594,9.68968,8.84,0.0068718536586338,,359.8086505371659,,0.0068718153362308,SH,259.01,,87.44587304647318,10.0,0.0,1.4318541552057078,1433.8514291287229,6029.0,1.2,1.42,0.0,150.15405,-34.681556,10.013,8.688,,0.2457944266167095,0.002370209206636517,-0.26,2.375,0.430351602357698,0.005325661919125,2.9105401413110894e-05,2460039.7117679,63,-1.0,-1,2462017.0888728,9
3,291,1242.01,CPC?,0.3814849,6e-07,2459664.1265685,0.0010607,0.565,2.0605,2.72,0.0200027421508645,,150.5302307284845,,0.0174146951613058,SH,8.23,,9.479154560144488,10.0,0.0,1.2786110903879224,1820.0287348248748,4245.0,0.67,0.71,0.0,248.553282,60.196098,12.777,9.903,,0.6657652452950988,1.479872451544014,-0.26,4.398,0.2040667015131951,0.0042146978722972,4.0305698135757064e-05,2460662.0910668997,86,2461641.7442901,26,2462346.7283853,21
4,347,1638.01,VPC+,0.915062301311702,8.864068e-06,2459908.4410501,0.0006818,0.6662728463964886,5.3869040441320735,4.94,0.0117355087151408,,51.46884402179842,,0.0073105190530983,SH,23.14,,20.10815725476712,10.0,0.0,0.8928413682881843,1240.1190030397909,3898.0,0.66,0.7,0.0,15.32176,55.697948,13.853,10.223,,1.1386896682429184,0.9620274610295447,-0.26,3.242,1.064281314222774,0.0033230906469243,3.682495188575258e-05,2460635.000517342,85,2461421.9540964696,18,2462263.8114136765,18
5,356,1681.01,VPC,1.5379289,2.7e-06,2459934.6024685,0.0011774,0.724,8.379,6.08,0.0066692941906844,,84.25937239826594,,-0.0006670981796198,SH,150.07,,82.59157118462504,10.0,0.0,1.3210659945942982,1622.25600813221,5657.0,1.01,0.93,0.0,81.671351,56.963591,10.97,9.489,,0.34545877122223234,0.00524858514045552,-0.26,2.436,0.8540960237121056,0.0147427322599251,0.0001165139641422,2460662.0428382,86,2461447.9245061,19,2462289.1716143996,19
6,365,1703.01,VPC+,1.2016104976259103,4.1517847e-06,2459605.5267367,0.0005118,0.649836642235431,5.321049711836611,4.47,0.0098178549286465,,110.02534077169732,,-0.0033619841920892,SH,22.56,,13.30574393530391,10.0,0.0,0.8925009555399049,1842.485221028699,5509.0,1.03,1.08,0.0,113.874499,49.478213,11.024,9.688,,0.33962384648837485,0.1954516246651331,-0.26,3.2410000000000005,0.8403846780595877,0.0080930900882826,7.00994119498587e-05,2459962.4050544947,60,2461476.4342815033,20,2462318.7632403392,20
7,369,1713.01,VPC,0.5572564534795088,8.818959e-06,2458842.709690486,0.00034319723,0.5671304318040112,3.276178192592548,2.86,0.0013396588199586,,195.57553549102389,,-0.0012904629364424,SH,12.44,,10.689612335010423,10.0,0.0,1.05524184290211,2075.970789842603,4965.0,0.86,0.95,0.0,100.52065,39.843181,11.436,9.324,,0.376627326634345,0.3724097123491609,-0.26,3.874,0.5124415990395444,0.0099489430774528,7.287472787851162e-05,2460312.1949583115,73,2461476.860946084,20,2462318.8754472914,20
8,453,1940.01,PC,3.41586675557478,3.806428e-06,2459335.6451927302,0.00045064688,1.9196262166874487,19.33767935195008,4.6,0.0027062115048848,,37.816535954987486,,0.0021378477965516,SH,438.44,,166.71779940423198,10.0,0.0,1.0602579525853963,1995.2853124956516,6052.0,1.18,2.19,0.0,212.647808,-27.993058,10.049,8.582,,0.2528988072352142,0.0006903206715661391,-0.26,2.35,1.2545836106444312,0.0520024197037334,0.0002706596725653,2460066.6406784235,64,-1.0,-1,2462071.7544639455,11
9,537,2201.01,VPC?,1.3477642,3.1e-06,2460150.7880406,0.0019412,1.112,6.61528,3.73,0.0104116403052571,,1.0979008995037898,,0.0104097288819008,SH,44.06,,22.464581699825647,10.0,0.0,0.994104523772238,2235.9315612023324,6107.0,1.21,1.47,0.0,316.669507,-57.578035,10.604,9.419,,0.3415076731646889,0.06933068870772931,-0.26,2.542,0.7816211305571972,0.0145677674224886,0.0001114789832974,2460881.276237,94,-1.0,-1,-1.0,-1
10,551,2224.01,VPC,0.5055105158974851,2.8973066e-06,2459988.7726136367,0.0012692922,0.6482320282569278,4.9709811577248475,2.54,0.278529244805987,,186.0713393078356,,-0.2769669674499616,SH,19.97,,17.906064721397822,10.0,0.0,0.8986503238297979,2188.221152220137,4932.0,0.9,1.01,0.0,61.24303,-78.37487,12.827,10.685,,0.7643046744230378,0.5465803146199625,-0.26,3.149,0.6835525230841596,0.0136729079819961,0.0001874394024296,2460933.0662573334,96,-1.0,-1,2462131.631690526,13
11,562,2260.01,VP,0.3524597,5e-07,2460423.3756692,0.0018497,0.578,1.76224,2.3,0.0079534271566101,,31.25389670106103,,-0.0067991986609245,SH,6.89,,6.454648362776513,10.0,0.0,1.3372456052021156,2524.29051590653,5414.0,0.95,0.9,0.0,247.667166,49.046525,10.474,8.776,,0.26003441149679735,0.4868977045315708,-0.26,3.2619999999999996,0.2981907062212055,0.007402829401421,4.213060941123304e-05,2460423.3756692,77,2461615.7468343,25,-1.0,-1
12,566,2265.01,CPC,0.8294084396169247,3.737588e-05,2458956.3317208756,0.0012037436,0.5583289134708578,2.47991922216717,2.6,0.0337132750633077,,284.9911616143807,,-0.0087206141868943,SH,9.81,,5.883395973672346,10.0,0.0,1.1939504305101898,2407.524262997795,5490.0,1.21,1.52,0.0,239.787552,32.396416,9.706,8.065,,0.18378882763120177,0.29275431953923914,-0.26,3.616999999999999,0.2441891630359578,0.0058353055500213,2.393666278799269e-05,2459716.0698515647,51,2461615.4151782873,25,-1.0,-1
13,657,2430.01,PC,1.10071,0.0,2459168.8759,0.00197,0.909,4.67495,3.07,0.1603932942062247,,42.33026938638466,,0.1185748229808739,SH,18.19,,9.6316321762479,10.0,0.0,0.9114352513144932,2465.391756832569,6109.0,1.29,1.59,0.0,46.558697,-9.810064,10.926,9.42,,0.3907134957908112,0.49367178003179696,-0.26,2.711,0.5902122053752231,0.0090116651784639,6.899300283252359e-05,2459172.17803,31,-1.0,-1,2461886.5288899997,4
14,658,2431.01,VPC,0.224195,4e-07,2460258.8688689,0.0004664,0.292,5.59553,1.98,0.0095060712484293,,243.0964631728203,,-0.0043013998831869,SH,25.21,,35.73460896867662,10.0,0.0,0.8970468815365849,2049.7746242211633,4079.0,0.64,0.68,0.0,37.763667,8.381994,10.9,7.729,,0.2474939993509891,0.014390388994990178,-0.26,3.063,6.40088362139078,0.1745854032243269,0.0006134906247368,2460259.3172589,71,2461694.8378439,43,-1.0,-1
15,704,2539.01,PC,0.9855860441504032,0.00012699004,2459202.6130245076,0.0017870129,1.5285481627670168,5.201205136355897,3.04,0.0437975367828833,,73.88778059672617,,0.0121546727529847,SH,21.6,,13.71084582085975,10.0,0.0,0.8934022785360005,2315.305233088809,5709.0,1.02,1.38,0.0,93.038431,-30.787894,12.295,10.556,,0.7052146363864645,0.793661648791231,-0.26,2.881,0.4758968393608869,0.0078949975270155,0.0001019886864329,2460688.8767790864,87,-1.0,-1,2461939.585469113,6
16,707,2548.02,VP,1.4468993,5.8e-06,2459985.3315636,0.0023397,0.779,4.98711,6.2,0.036318695832305,,47.84634600793788,,-0.0243742445460241,SH,20.08,,12.278238742430965,10.0,0.0,0.8982223063744095,1487.4920438930626,5238.0,0.89,0.84,0.0,131.107097,1.86003,10.825,8.956,,0.29065627526641097,0.1681157935526888,-0.26,3.383,1.392274973586367,0.0058571833567994,3.621502752812597e-05,2460717.4626094,88,-1.0,-1,-1.0,-1
17,723,2582.01,VPC+,3.0183134,3.7e-06,2459772.286216073,0.0013525696,2.78,9.10865,9.11,0.0063985401669365,,112.42142967365234,,0.0024405065361437,SH,212.52,,101.63714048844793,10.0,0.0,1.3996482708858755,1227.132074566669,5238.0,0.89,0.93,0.0,277.291722,48.059961,13.158,11.304,,0.9925131945608267,0.028608096165871386,-0.26,2.394,0.2585302119855176,0.0015554313749736,2.835638439575996e-05,2460529.8828794733,81,2461640.622210673,26,2462159.772115473,14
18,743,2628.01,VPC,0.8715953,7e-07,2459387.8849735,0.0004956,1.271,10.5535,3.27,0.0034564448463498,,286.37943246742424,,0.000974707328296,SH,312.8,,196.5144290319954,10.0,0.0,1.4396302083291743,2334.0637017687354,5969.0,1.1,1.21,0.0,97.080239,-56.965209,14.011,12.252,,1.9973619162928005,0.030991735496186924,-0.26,2.35,0.2020899432483641,0.0183285105694127,0.0005170436089682,2460933.2234404,96,-1.0,-1,2462130.7953826003,13
19,747,2645.01,VPC+,1.4436706,2e-07,2459389.3133346,7.59e-05,2.134,20.6713,5.62,0.0001289081018748,,157.0341412571993,,0.0001186905257504,SH,434.9,,252.85860658426265,10.0,0.0,0.998810320788706,1630.072837487949,5465.0,0.96,0.94,0.0,67.136645,-56.51561,13.067,11.368,,0.9808060561442135,0.004513693358628677,-0.26,2.35,1.8990885015733108,0.0406253373993401,0.0007627759314011,2460932.597206,96,-1.0,-1,2462101.970392,12
20,760,2665.01,VPC,2.8456505,2.7e-06,2460009.7650116,0.0009607,2.556,6.4972,6.8,0.0251409878921914,,67.17306326598447,,-0.0097534196904459,SH,40.88,,16.81180295360497,10.0,0.0,0.9772149087493656,1657.348697734533,6112.0,1.15,1.3,0.0,134.159095,-34.628478,11.016,9.508,,0.40646207645621657,0.17536088776170206,-0.26,2.829,0.6523938526884763,0.0043464501113315,3.4652510129435696e-05,2460743.9428406004,89,-1.0,-1,2461990.3377596,8
21,779,2698.01,VPC-,3.270563,7.6e-06,2459223.8473443,0.0009262,1.682,9.711,9.79,0.0064897894115728,,322.00142320648206,,-0.0051141230904934,SH,260.47,,123.13221810843064,10.0,0.0,1.432386294688187,1167.7022520918367,5167.0,0.87,0.91,0.0,87.624775,-32.777847,14.012,12.095,,1.5972040392592175,0.05047759426778556,-0.26,2.375,0.1778966101485574,0.0009187626424403,2.411033963260878e-05,2460689.0595683,87,-1.0,-1,2461938.4146343,6
22,850,2873.01,VPC+,1.252025,1.8e-06,2459252.9135663,0.0006976,0.816,8.678,5.38,0.056234185839726,,254.95308562546535,,-0.014598949578075,SH,176.28,,118.61135603962774,10.0,0.0,1.3605202431483618,1524.2769021242314,5000.0,0.83,0.85,0.0,97.790262,-39.210539,13.373,11.181,,1.091439236395789,0.0254019956402436,-0.26,2.415,0.4204482786294695,0.007893091999105,0.0001359712733968,2460688.9862413,87,-1.0,-1,2461964.7997163003,7
23,855,2886.01,VPC+,1.6020002,1.3e-06,2459251.7404623,0.0002722,2.625,18.6498,4.98,0.0033315543546083,,191.5868512162689,,-0.0032636618380573,SH,439.16,,217.39899245148652,10.0,0.0,1.0924309116936306,1945.8503112354097,6141.0,1.16,1.22,0.0,110.007694,-10.569821,12.265,10.977,,0.7910724711639039,0.003972269849798649,-0.26,2.35,1.1718430958204211,0.0449788781943931,0.0007053564136121,2460688.7346417,87,-1.0,-1,2461965.5288011,7
24,875,2943.01,VPC,0.7123317,2.1e-06,2459279.0921248,0.0015219,0.752,13.7901,3.12,0.0034128056966476,,341.4340548917261,,-0.0032351958565612,SH,408.34,,351.08571301430885,10.0,0.0,1.323043586325974,1892.71477797613,4728.0,0.76,0.98,0.0,138.829837,-37.410598,14.126,11.591,,1.6256426256728986,0.006431986109003863,-0.26,2.35,0.5788863145304396,0.0429292471046077,0.000893209373251,2460746.4954268,89,-1.0,-1,2462017.2951796004,9
25,880,2969.01,VPC+,1.8237148,8e-07,2459303.3000829,0.0002778,1.322,12.3326,7.22,0.0328754519543859,,254.05879315157537,,0.0090292700835402,SH,379.76,,247.56842519469433,10.0,0.0,1.3885564202782632,1205.5263157894738,4581.0,0.72,0.78,0.0,150.062548,-47.445241,12.796,10.385,,0.7037657845270514,0.0024243038086388434,-0.26,2.35,0.7800494713376492,0.0072607218051825,8.669215465212313e-05,2460773.2142117,90,-1.0,-1,2462044.3434273,10
26,884,2975.01,VPC,0.426988,3e-07,2459304.5483395,0.0006059,0.406,11.5872,2.41,0.06485895499956,,187.1696438988957,,-0.0643518205835432,SH,357.08,,321.2494082572324,10.0,0.0,1.4159650127248553,2429.5704246085934,5334.0,0.92,0.96,0.0,157.270375,-20.929344,13.943,11.981,,1.599854170533173,0.007440418732973046,-0.26,2.35,0.4389721301610613,0.0576723314918423,0.0014360432130461,2460746.0598275,89,-1.0,-1,2462017.6300915,9
27,907,3031.01,VPC-,3.9935853,8.8e-06,2459330.9524506,0.0010654,2.846,21.2425,11.32,0.0450650214832972,,291.2780323303115,,0.0163538252643647,SH,431.4,,171.77462257938294,10.0,0.0,0.9716253798131868,1199.8358434539075,5709.0,1.02,0.94,0.0,158.389433,-61.716715,12.751,11.241,,0.8940699836009415,0.008127299757885426,-0.26,2.35,1.6213725024235863,0.0061033773809244,0.0001080861938519,2460772.6367439,90,-1.0,-1,2462070.5519664,11
28,930,3106.01,VPC,1.485163,2e-06,2459331.915405,0.0007211,1.789,8.99362,4.42,0.0163309554741957,,256.9552605292378,,-0.0036860897411308,SH,203.62,,107.11502136820329,10.0,0.0,1.3921078585399902,1851.8682018718484,5506.0,1.1,1.28,0.0,198.648893,-30.722718,12.547,10.731,,0.7633461764059846,0.015235740475108686,-0.26,2.379,0.2710982176970724,0.0104422811236292,0.0001462161623227,2460067.07109,64,-1.0,-1,2462043.823043,10
29,951,3159.01,PC,1.4753526,1.51e-05,2460068.9141547326,0.008572791,3.29,5.30533,3.04,0.0071285565103547,,335.6096667040393,,0.0064923566874999,SH,22.43,,12.434646414348164,10.0,0.0,0.8925609607038314,2324.6329648038272,5732.0,1.02,1.81,0.0,200.464287,-62.542088,11.941,10.291,,0.5738781217938811,0.6389894833150797,-0.26,2.832,0.3262569181426487,0.0054360937761265,6.215655558792817e-05,2460096.9458541325,65,-1.0,-1,2462073.918338133,11
30,965,3199.01,PC,0.6756067,2.6e-06,2459359.8352751,0.0023248,1.028,6.27738,3.44,0.0103886911172016,,190.4194924057797,,-0.0102173816015052,SH,35.4,,26.88656592852846,10.0,0.0,0.9446029161625952,2062.92441017431,5411.0,0.94,0.92,0.0,213.960083,-50.538698,13.84,11.875,,1.5516744466838366,0.9991985600251886,-0.26,2.815,0.5705701641750891,0.0098025102909406,0.0002324541515341,2460096.9221848003,65,-1.0,-1,2462073.747389,11
31,972,3228.01,VPC-,1.8118703,3.6e-06,2459358.1501332,0.0009555,1.368,18.0792,2.96,0.004303708585184,,303.3410849041857,,0.0023654129481942,SH,438.57,,203.72215675653808,10.0,0.0,1.1188369954291046,2557.2262475348325,6222.0,1.2,2.25,0.0,168.865015,-66.837389,12.701,11.041,,1.0200091385490087,0.007520606221090714,-0.26,2.35,0.4010354484347466,0.0351474870194028,0.0005676678247163,2460093.7694749995,65,-1.0,-1,2462072.3318426,11
32,983,3251.01,PC,2.0694143,8.7e-06,2459357.4703108,0.0021711,1.768,9.668,4.34,0.0044030766422819,,316.1451476693808,,-0.003175046553243,SH,257.5,,118.40978220735262,10.0,0.0,1.4312604428028513,2061.31051442192,6073.0,1.14,1.65,0.0,224.787904,-40.870625,13.553,11.693,,1.625095373059079,0.056507201257785876,-0.26,2.35,0.1159546476980818,0.0062575072147277,0.0001364587406697,2460094.1818016,65,-1.0,-1,2462072.5418724,11
33,1096,3491.01,VPC+,2.4038651,2.4e-06,2459383.386266,0.0003742,3.549,22.3961,6.43,0.0015940348554492,,310.3993405819639,,-0.001033111741728,SH,424.74,,191.4378788542864,10.0,0.0,0.9189348596502666,1662.2587875620843,5961.0,1.09,1.21,0.0,245.267484,-59.510528,12.38,10.808,,0.8013489350623246,0.005256647265444461,-0.26,2.35,1.969708082155122,0.0348872556610363,0.0005061355097353,2460854.5517072,93,-1.0,-1,2462102.1576941,12
34,1102,3505.01,VPC-+,2.9151556,1.17e-05,2459793.5343846,0.0020787,2.004,7.4578,6.84,0.6758379419729387,,251.0330648246223,,0.2196625043159908,SH,81.37,,43.76406560151549,10.0,0.0,1.1563993439663451,1681.6953990555717,6220.0,1.2,1.34,0.0,297.043467,18.698906,11.243,10.101,,0.4798680319528573,0.03606862377191483,-0.26,2.559,0.3982750821166805,0.0042857504656229,4.4897988151246735e-05,2460531.0687514,81,2461315.2456078,14,2462157.7255762,14
35,1132,3599.01,VPC,3.2523102,0.0006564,2458784.8219613,0.0023175,2.711,9.6972,10.08,0.0189754385805877,,155.4142031196963,,0.0172551115323803,SH,259.52,,116.75038820266212,10.0,0.0,1.4320346198009668,1201.7847177995352,5396.0,0.94,0.9,0.0,4.094866,38.298579,14.013,12.086,,1.6876631140197473,0.06268680061092126,-0.26,2.375,0.1878425915248044,0.0010639336700379,2.780446564692052e-05,2460609.3679835,84,2461396.4270519,17,2462238.7753937,17
36,1159,3665.01,PC,0.8746494,0.0004607,2458812.7839138,0.0064587,1.576,3.71319,4.46,0.0028720313800587,,157.39828823583093,,-0.0026514557384565,SH,13.95,,10.647491078836458,10.0,0.0,0.9962363561395958,1666.4228558589648,4977.0,0.82,0.81,0.0,54.215122,44.769909,13.407,11.051,,1.11023770600454,3.261809780252146,-0.26,3.839,0.3346664475063107,0.0027850369080119,4.518881521677448e-05,2460661.7927454,86,2461421.863074,18,2462263.2757968,18
37,1197,3770.01,VPC,0.9183768,0.000376,2458840.1196771,0.0054225,1.009,7.7093,4.21,0.0040831629812982,,133.0658262708754,,-0.0027881394611797,SH,97.58,,69.90810661298823,10.0,0.0,1.20648741436853,1783.7673974669551,5176.0,0.88,0.9,0.0,66.381543,57.806132,14.291,12.165,,2.039828405216803,0.2554191441214894,-0.26,2.507,0.3403538713298514,0.0075832932818175,0.0002055217799455,2460662.1792483,86,2461448.3097890997,19,2462290.4613147,19
38,1260,3880.01,VPC?,2.1614819,0.0004185,2458925.5169922,0.0026033,1.076,8.10367,7.2,0.0140544778224135,,160.28547370261498,,-0.0132306753105991,SH,127.74,,79.39117515701837,10.0,0.0,1.280119910225908,1186.1176457014897,4501.0,0.71,0.87,0.0,188.181042,34.494863,14.093,11.478,,1.5014781421503252,0.10730373089352738,-0.26,2.464,0.2999954646946904,0.0014078726410955,2.7807591149695824e-05,2458925.5169922,22,2461532.2641636003,22,-1.0,-1
39,1396,4123.01,VPC-,2.787945046200207,1.6583763e-05,2460314.561034432,0.0031412086,1.508475716169815,7.585147523150594,9.61,0.0041123793031242,,27.38487964204047,,0.0036515329227381,SH,89.58,,42.719210412938445,10.0,0.0,1.1834394874529262,1226.031918992804,5375.0,0.93,0.85,0.0,131.233895,75.105871,12.371,10.746,,0.668808640838182,0.07353237133597451,-0.26,2.539,0.5164521180868235,0.0015739234124148,2.2191343485479468e-05,2460336.864594802,74,2461641.6228764234,26,2462316.305577604,20
40,1452,4286.01,PC,1.0268508,5.61e-05,2458682.2358005,0.0089315,2.172,3.2806,4.72,0.0016491452788648,,188.98531757696676,,0.0016289076202942,SH,12.45,,9.081745680452409,10.0,0.0,1.0544192832108648,1607.1821060582706,4938.0,0.81,0.85,0.0,107.523332,-55.856545,14.454,12.109,,2.1850799515659003,17.366697807746178,-0.26,4.021,0.1328407916991771,0.0010159238924511,2.683250223222571e-05,2460932.0659033,96,-1.0,-1,2462131.4276377,13
41,1493,4378.01,PC,1.0690664791012603,4.1236153e-06,2459362.6162256533,0.0014110415,1.4807714272276655,9.42354107963732,3.98,0.0087826478067444,,336.0840819429976,,0.008028581632429,SH,238.99,,141.99430519164147,10.0,0.0,1.4211079659530046,2101.832772849716,5930.0,1.08,1.13,0.0,20.279419,-85.590537,12.333,10.768,,0.773012612586857,0.00889103993173096,-0.26,2.35,0.3851091757142323,0.0220576638166773,0.0003141662392469,2460880.6906259772,94,-1.0,-1,2462102.6336115897,12
42,1496,4393.01,PC,2.2676081,0.0010669,2459386.1675036,0.0051826,1.671,6.4197,3.73,0.0073045532293667,,346.50858972025907,,-0.0071029834061803,SH,38.89,,17.87314805951355,10.0,0.0,0.9659649691243104,2181.3787852699356,5958.0,1.09,2.0,0.0,264.977786,-31.010445,11.263,9.544,,0.44894917134824763,0.1892838222761935,-0.26,2.665,0.384085523670307,0.00663740995769,5.380202755172356e-05,2460828.3662552,92,-1.0,-1,-1.0,-1
43,1499,4401.01,PC,0.4502640155807204,3.4460143e-05,2459116.2099453453,0.0018445514,1.1871566070654396,1.7032798609693238,2.68,0.0873375794627311,,280.29063897863455,,-0.0156021131412273,SH,6.59,,5.79289434316646,10.0,0.0,1.3474698845086954,2317.758985834789,5366.0,0.93,0.9,0.0,43.136624,-30.206209,11.846,10.063,,0.4959741048489561,2.1991155240487084,-0.26,3.857,0.1208520541721405,0.0028367646446822,2.9202720079038395e-05,2459172.492947293,31,-1.0,-1,2461886.6844332134,4
44,1600,4644.01,CPC,0.3181853,1.81e-05,2459524.090945,0.0023208,0.762,1.78228,2.27,0.008582058480564,,31.5270238156476,,0.0073152919870807,SH,6.99,,8.637651887782221,10.0,0.0,1.3336818013368748,1990.869245436,4242.0,0.66,0.75,0.0,41.729002,10.026112,12.141,9.422,,0.47326113632009464,0.9005991744452191,-0.26,4.327999999999999,0.1932997913059376,0.0053517479429798,4.1010555389931794e-05,2460233.3259786996,70,2461719.8877002997,44,-1.0,-1
45,1613,4659.01,PC,1.0451165,2.6e-06,2459167.8583581,0.0014534,0.794,6.13091,2.93,0.0264532096585539,,332.45724359357723,,0.0234551618838944,SH,32.71,,19.587860438314312,10.0,0.0,0.930787155310606,2445.9425551175877,5921.0,1.08,1.52,0.0,58.814262,-20.312683,11.655,10.299,,0.5394878988781606,0.22756772494223734,-0.26,2.35,0.6184908719180354,0.0116613407970324,0.0001338284621987,2459172.0388241,31,-1.0,-1,2461912.3342871,5
46,1761,4991.01,VPC,0.7702101,0.0002013,2459385.8044893,0.0035446,0.857,13.5452,4.48,0.0659820741664221,,278.87390563937976,,0.0101784225545163,SH,404.66,,377.0372580280475,10.0,0.0,1.3346759262108896,1203.0096651583003,3601.0,0.65,0.68,0.0,253.700231,-45.367393,16.62,12.478,,5.879687754812044,0.0729560385675013,-0.26,2.35,0.4857325623860963,0.0077826501704132,0.0002436281735556,2460855.3653601003,93,-1.0,-1,2462102.335512,12
47,1775,5019.01,PC,1.090295,7.9e-06,2459385.9573831,0.0031225,1.895,8.96609,3.87,0.0500235383077704,,100.75847366593064,,-0.0093378604736205,SH,201.41,,128.75223683034295,10.0,0.0,1.3900313345135709,1969.3858812721303,5479.0,0.96,1.14,0.0,251.626996,-55.262559,13.358,11.493,,1.2101769223887422,0.02650387793653812,-0.26,2.354,0.25905424441636,0.0123570251546197,0.0002457615462236,2460854.5847481,93,-1.0,-1,2462102.9725230997,12
48,1882,5243.01,VPC+,1.6087939,8.1e-06,2459825.6869413755,0.001533626,1.966,16.2542,3.3,0.0171780148902972,,236.63600921303075,,-0.0094471514427758,SH,432.13,,221.34774330527375,10.0,0.0,1.2048397120579777,2333.5505851241655,5995.0,1.1,1.81,0.0,309.333037,48.040547,13.274,11.599,,1.336732167150091,0.010941071486387514,-0.26,2.35,0.322568822437519,0.0260092065609505,0.0005431591547048,2460583.4288682756,83,2461370.1290853755,16,2462209.9195011756,16
49,1897,5278.01,VPC+,0.4354349650116064,7.068945e-07,2459825.5760762594,6.8275614e-05,1.0529945340242417,17.974871121642334,4.54,0.0047602135209322,,243.7593607295547,,0.0021046910750609,SH,438.32,,717.539500489022,10.0,0.0,1.1236162099032736,1111.4046852741533,3349.0,0.37,0.38,0.0,295.80874,66.571528,17.457,12.71,,8.434635843171204,0.04145360464127608,-0.26,2.35,2.7860636693293963,0.0264523420428869,0.0009214337803633,2460662.482079012,86,2461641.775315323,26,2462346.7445236766,21
50,1900,5282.01,VPC-,1.392516,5.9e-06,2459742.1323953,0.0019117,1.209,9.7757,3.79,0.2204550762634971,,37.57238038716335,,0.1747290942323584,SH,264.78,,142.44884356187043,10.0,0.0,1.4337459400747132,2209.081878080422,6082.0,1.14,1.45,0.0,269.831819,49.549809,13.632,12.239,,1.7023648394909054,0.04284584187043165,-0.26,2.35,0.1258097112137581,0.0085672242975604,0.0002402371335158,2460634.7351513,85,2461615.0664153,25,2462159.5401713,14
51,1939,5345.01,PC,1.1062164,1.11e-05,2459910.285040073,0.0018604128,1.728,3.45691,2.95,0.0123748656407683,,171.06472059326182,,-0.0122246894296443,SH,13.04,,9.51611327717575,10.0,0.0,1.029057938463478,1982.715822779025,4816.0,0.78,1.41,0.0,72.601464,33.01411,12.014,9.709,,0.4754164598843925,0.748773517777563,-0.26,3.866000000000001,0.2089752367106707,0.0036796831491081,3.218180685171274e-05,2460661.405975673,86,2461718.948854073,44,2462290.8627328733,19
52,1989,5464.01,VPC+,1.1606902,2.91e-05,2459635.5598038,0.0017861,1.232,9.92228,7.11,0.0139197851465785,,50.993798801473304,,0.0087611753950641,SH,273.96,,257.8181115990974,10.0,0.0,1.435620693698141,947.2435396919026,3572.0,0.52,0.53,0.0,158.775548,19.118285,17.24,12.964,,9.423492976799718,0.4007912495314705,-0.26,2.361,0.2908767468018348,0.0007928047442084,3.10431826614308e-05,2460284.3856256003,72,2461773.5511522,46,-1.0,-1
53,2079,5606.01,VPC+,1.236949,2.3e-05,2459635.4648767,0.0011522,0.358,9.84184,5.88,0.0102702096280224,,218.09288751370627,,-0.0080827742395571,SH,269.03,,195.90419131218272,10.0,0.0,1.434804603773928,1358.883595401144,4660.0,0.74,0.75,0.0,156.893894,22.426191,14.325,11.89,,1.8807617384860214,0.0276503963808535,-0.26,2.372,0.3380033735463119,0.0054511569172639,0.0001301633399197,2459634.2279277,48,2461772.9127487,46,-1.0,-1
54,2111,5638.01,CPC,1.0034686,8e-06,2459662.8479376,0.0055127,1.56,2.77075,3.62,0.002156430949787,,178.57018265744884,,0.0021557595226681,SH,10.79,,6.938350752447937,10.0,0.0,1.13898325376597,2081.5952565651896,5601.0,0.99,1.16,0.0,210.185663,53.123248,11.911,10.4,,0.5453446730924516,1.85332209649248,-0.26,4.112,0.1379575862578023,0.0022986878112752,2.7636306017848277e-05,2460394.376547,76,2461562.4139974,23,2462186.5714666,15
