,Unnamed: 0,name,disposition,period_p,period_p_error,epoch_p,epoch_p_err,duration,radius_p,a/R*,ecc,ecc_err,omega,omega_err,ecosw,ecc_source,mass_p,mass_p_err,predicted_K_p,mass_sigma_needed,current_mass_sigma,logg_p,teq_p,teff_*,mass_*,radius_*,met_*,RA,dec,vmag,hmag,Met*_KIC,KPF_30min_RVSig,Nobs_30m_KPF,logCtoO,mmw,FoM_trans,FoM_emiss,eclipse_depth,LastScheduledTransitDate,LastScheduledTransitSector,LastEM3TransitDate,LastEM3TransitSector,LastEM4TransitDate,LastEM4TransitSector
20,3691,HAT-P-65 b,KP,2.60544751,5e-07,2458139.35067,0.00021,4.3656,18.05766791,,0.304,,144.94445008155634,,-0.2488530503631845,SH,176.07693748,29.24021344,72.20137834398129,10.0,6.021739131326942,0.723535645075858,1818.0,5872.0,1.297,1.666,0.208,315.9054895,11.9893675,13.121,11.604,,1.1551175706651704,0.07678610843845833,-0.26,2.479,0.9440558086064874,0.0134161910950431,0.0002808207762931,2460557.20595928,82,-1.0,-1,-1.0,-1
21,3693,HAT-P-68 b,KP,2.29840551,5.2e-07,2456614.20355,0.00014,2.0868,12.016048,9.6,0.041,,317.2074763403952,,0.0300865591702559,SH,230.10892,13.66669,144.4288080775137,0.0,16.837209302325583,1.1935666379494458,1027.8,4508.0,0.6785,0.6701,-0.059,118.4831501,23.9382192,13.802,11.21,,1.2554198318580176,0.022666870853512537,-0.26,2.374,0.9312107339479878,0.0018948226798186,3.308023410283588e-05,2460284.75714947,72,2461771.8255144404,46,-1.0,-1
22,3694,HAT-P-8 b,KP,3.07634,4e-06,2456052.75596,0.00024,3.9016058,15.6926,6.13,0.0,,116.0,150.0,-0.0,SH,406.8224,85.8141,152.43022754392518,10.0,4.740740740740741,1.2091715407571937,1700.0,6200.0,1.27,1.57,0.01,343.0414932,35.4471778,10.358,9.004,,0.3124736346342106,0.0012606827691398997,-0.26,2.35,0.986300861204748,0.0243778972764863,0.0001540977305226,2460584.2047800003,83,-1.0,-1,-1.0,-1
23,3697,HATS-13 b,KP,3.0440499,2.7e-06,2456340.31705,0.00026,2.63472,13.585308,9.82,0.181,,104.28006807132812,,-0.0446458036720824,SH,172.58169,22.88376,79.42607694668793,10.0,7.541666666666668,0.9620122323941136,1244.0,5523.0,0.962,0.887,0.05,316.9614798,-26.0967205,13.911,12.052,,1.6594649781963025,0.13095775249937464,-0.26,2.434,0.8203782114562703,0.0026667620355502,6.860950149249874e-05,2460906.3919,95,-1.0,-1,2461801.3425706,1
24,3702,HATS-18 b,KP,0.83784,4.7e-07,2458217.64374,0.00016,1.944,14.896761,3.658,0.166,,310.0520353351032,,0.1068181874315894,SH,629.144485,24.15508,421.9005690430803,0.0,26.046052631578945,1.443723186668561,2069.48,5600.0,1.037,1.02,0.28,173.9574203,-29.1560639,14.188,12.382,,2.099406906435402,0.007428382797202043,-0.26,2.35,0.3320977897723133,0.0336608605924572,0.001008150141003,2460773.8935800004,90,-1.0,-1,2462044.89686,10
25,3705,HATS-23 b,KP,2.1605156,4.5e-06,2457072.85266,0.0007,1.8048,20.84874,6.08,0.114,,236.84906198380696,,-0.0623405018298169,SH,467.2101,22.88376,215.390377663578,0.0,20.416666666666668,1.0225090887781447,1654.0,5780.0,1.121,1.199,0.28,286.36675,-50.0673496,13.84,12.293,,1.7297241038896594,0.019347387677538963,-0.26,2.377,0.7303700834827812,0.0160581027059158,0.0004616302196902,2460879.6811472,94,-1.0,-1,2462130.6196796,13
26,3706,HATS-24 b,KP,1.3484978,9e-07,2457948.709321,3.9e-05,2.4074261,15.636555,4.561,0.0,,90.0,,0.0,SH,718.2958,54.0311,396.8924938870475,0.0,13.294117647058822,1.4591776663939695,2166.0,6125.0,1.07,1.12,-0.229,268.8907069,-61.7474,12.915,11.447,,1.0925442168899866,0.002273283128498638,-0.26,2.35,0.4491819012216948,0.0481987032897487,0.0009385023283015,2460854.72208,93,-1.0,-1,2462131.7494966,13
27,3708,HATS-26 b,KP,3.3023881,7.6e-06,2456867.4232,0.0012,5.2152,19.61575,5.01,0.245,,57.400987520600275,,0.131995284888354,SH,206.5895,24.15508,76.83426005012096,10.0,8.552631578947368,0.7210549017360681,1918.0,6071.0,1.299,2.04,-0.02,144.9268593,-28.5856004,13.006,11.51,,1.1202626720955657,0.0637751015535704,-0.26,2.361,0.7956949302622651,0.0133201627696389,0.0002669989367169,2460744.4268294,89,-1.0,-1,2462015.8462479003,9
28,3710,HATS-29 b,KP,4.6058749,6.3e-06,2457031.95618,0.00038,3.2112,14.022459,10.96,0.158,,226.91059998719896,,-0.1079359112112317,SH,207.54299,20.02329,79.07228737693933,0.0,10.365079365079366,1.0146162043540352,1212.0,5670.0,1.032,1.073,0.16,285.0965172,-54.8933408,12.62,10.933,,0.8303238468441481,0.033080165413733965,-0.26,2.445,0.8324086430168323,0.0025643866933352,3.940792016296914e-05,2460877.8617215003,94,-1.0,-1,2462130.6596943,13
29,3730,HATS-52 b,KP,1.36665436,9.4e-07,2456929.03039,0.00033,2.0904,15.490838,5.14,0.246,,196.4129514520016,,-0.2359755314933005,SH,711.9392,47.6745,394.06805150223187,0.0,14.933333333333334,1.463449574723605,1834.0,6010.0,1.111,1.046,-0.2843,140.0875894,-31.2692116,13.844,12.218,,1.8586011337591217,0.006673462082197242,-0.26,2.35,0.2999146852748174,0.0188376789697238,0.00052315139945,2460746.09601748,89,-1.0,-1,2462017.08457228,9
